Algorithm,Preprocessing,Fold,Type,SampleIndex,OriginalIndex,Class
DecisionTree,normalized,3,Train,20,25,virginica
DecisionTree,normalized,3,Train,21,26,virginica
DecisionTree,normalized,3,Train,22,27,virginica
DecisionTree,normalized,3,Train,23,28,virginica
DecisionTree,normalized,3,Test,5,29,virginica
DecisionTree,normalized,4,Train,0,0,setosa
DecisionTree,normalized,4,Train,1,1,setosa
DecisionTree,normalized,4,Train,2,2,setosa
DecisionTree,normalized,4,Train,3,3,setosa
DecisionTree,normalized,4,Train,4,4,setosa
DecisionTree,normalized,4,Train,5,5,setosa
DecisionTree,normalized,4,Test,0,6,setosa
DecisionTree,normalized,4,Train,6,7,setosa
DecisionTree,normalized,4,Train,7,8,setosa
DecisionTree,normalized,4,Train,8,9,setosa
DecisionTree,normalized,4,Train,9,10,versicolor
DecisionTree,normalized,4,Train,10,11,versicolor
DecisionTree,normalized,4,Train,11,12,versicolor
DecisionTree,normalized,4,Train,12,13,versicolor
DecisionTree,normalized,4,Test,1,14,versicolor
DecisionTree,normalized,4,Train,13,15,versicolor
DecisionTree,normalized,4,Test,2,16,versicolor
DecisionTree,normalized,4,Train,14,17,versicolor
DecisionTree,normalized,4,Train,15,18,versicolor
DecisionTree,normalized,4,Train,16,19,versicolor
DecisionTree,normalized,4,Train,17,20,virginica
DecisionTree,normalized,4,Train,18,21,virginica
DecisionTree,normalized,4,Test,3,22,virginica
DecisionTree,normalized,4,Train,19,23,virginica
DecisionTree,normalized,4,Train,20,24,virginica
DecisionTree,normalized,4,Test,4,25,virginica
DecisionTree,normalized,4,Train,21,26,virginica
DecisionTree,normalized,4,Test,5,27,virginica
DecisionTree,normalized,4,Train,22,28,virginica
DecisionTree,normalized,4,Train,23,29,virginica
DecisionTree,normalized,5,Test,0,0,setosa
DecisionTree,normalized,5,Train,0,1,setosa
DecisionTree,normalized,5,Train,1,2,setosa
DecisionTree,normalized,5,Train,2,3,setosa
DecisionTree,normalized,5,Test,1,4,setosa
DecisionTree,normalized,5,Train,3,5,setosa
DecisionTree,normalized,5,Train,4,6,setosa
DecisionTree,normalized,5,Train,5,7,setosa
DecisionTree,normalized,5,Train,6,8,setosa
DecisionTree,normalized,5,Test,2,9,setosa
DecisionTree,normalized,5,Test,3,10,versicolor
DecisionTree,normalized,5,Test,4,11,versicolor
DecisionTree,normalized,5,Train,7,12,versicolor
DecisionTree,normalized,5,Train,8,13,versicolor
DecisionTree,normalized,5,Train,9,14,versicolor
DecisionTree,normalized,5,Train,10,15,versicolor
DecisionTree,normalized,5,Train,11,16,versicolor
DecisionTree,normalized,5,Train,12,17,versicolor
DecisionTree,normalized,5,Test,5,18,versicolor
DecisionTree,normalized,5,Train,13,19,versicolor
DecisionTree,normalized,5,Train,14,20,virginica
DecisionTree,normalized,5,Train,15,21,virginica
DecisionTree,normalized,5,Train,16,22,virginica
DecisionTree,normalized,5,Train,17,23,virginica
DecisionTree,normalized,5,Train,18,24,virginica
DecisionTree,normalized,5,Train,19,25,virginica
DecisionTree,normalized,5,Train,20,26,virginica
DecisionTree,normalized,5,Train,21,27,virginica
DecisionTree,normalized,5,Train,22,28,virginica
DecisionTree,normalized,5,Train,23,29,virginica
RandomForest,normalized,1,Test,0,0,setosa
RandomForest,normalized,1,Train,0,1,setosa
RandomForest,normalized,1,Train,1,2,setosa
RandomForest,normalized,1,Train,2,3,setosa
RandomForest,normalized,1,Train,3,4,setosa
RandomForest,normalized,1,Train,4,5,setosa
RandomForest,normalized,1,Train,5,6,setosa
RandomForest,normalized,1,Test,1,7,setosa
RandomForest,normalized,1,Test,2,8,setosa
RandomForest,normalized,1,Train,6,9,setosa
RandomForest,normalized,1,Train,7,10,versicolor
RandomForest,normalized,1,Train,8,11,versicolor
RandomForest,normalized,1,Train,9,12,versicolor
RandomForest,normalized,1,Train,10,13,versicolor
RandomForest,normalized,1,Train,11,14,versicolor
RandomForest,normalized,1,Train,12,15,versicolor
RandomForest,normalized,1,Train,13,16,versicolor
RandomForest,normalized,1,Train,14,17,versicolor
RandomForest,normalized,1,Train,15,18,versicolor
RandomForest,normalized,1,Train,16,19,versicolor
RandomForest,normalized,1,Test,3,20,virginica
RandomForest,normalized,1,Train,17,21,virginica
RandomForest,normalized,1,Train,18,22,virginica
RandomForest,normalized,1,Train,19,23,virginica
RandomForest,normalized,1,Test,4,24,virginica
RandomForest,normalized,1,Train,20,25,virginica
RandomForest,normalized,1,Test,5,26,virginica
RandomForest,normalized,1,Train,21,27,virginica
RandomForest,normalized,1,Train,22,28,virginica
RandomForest,normalized,1,Train,23,29,virginica
RandomForest,normalized,2,Train,0,0,setosa
RandomForest,normalized,2,Train,1,1,setosa
RandomForest,normalized,2,Train,2,2,setosa
RandomForest,normalized,2,Train,3,3,setosa
RandomForest,normalized,2,Train,4,4,setosa
RandomForest,normalized,2,Test,0,5,setosa
RandomForest,normalized,2,Test,1,6,setosa
RandomForest,normalized,2,Train,5,7,setosa
RandomForest,normalized,2,Train,6,8,setosa
RandomForest,normalized,2,Train,7,9,setosa
RandomForest,normalized,2,Test,2,10,versicolor
RandomForest,normalized,2,Test,3,11,versicolor
RandomForest,normalized,2,Train,8,12,versicolor
RandomForest,normalized,2,Train,9,13,versicolor
RandomForest,normalized,2,Train,10,14,versicolor
RandomForest,normalized,2,Train,11,15,versicolor
RandomForest,normalized,2,Train,12,16,versicolor
RandomForest,normalized,2,Train,13,17,versicolor
RandomForest,normalized,2,Train,14,18,versicolor
RandomForest,normalized,2,Train,15,19,versicolor
RandomForest,normalized,2,Train,16,20,virginica
RandomForest,normalized,2,Train,17,21,virginica
RandomForest,normalized,2,Train,18,22,virginica
RandomForest,normalized,2,Train,19,23,virginica
RandomForest,normalized,2,Train,20,24,virginica
RandomForest,normalized,2,Train,21,25,virginica
RandomForest,normalized,2,Train,22,26,virginica
RandomForest,normalized,2,Train,23,27,virginica
RandomForest,normalized,2,Test,4,28,virginica
RandomForest,normalized,2,Test,5,29,virginica
RandomForest,normalized,3,Train,0,0,setosa
RandomForest,normalized,3,Test,0,1,setosa
RandomForest,normalized,3,Test,1,2,setosa
RandomForest,normalized,3,Train,1,3,setosa
RandomForest,normalized,3,Train,2,4,setosa
RandomForest,normalized,3,Train,3,5,setosa
RandomForest,normalized,3,Train,4,6,setosa
RandomForest,normalized,3,Train,5,7,setosa
RandomForest,normalized,3,Train,6,8,setosa
RandomForest,normalized,3,Train,7,9,setosa
RandomForest,normalized,3,Train,8,10,versicolor
RandomForest,normalized,3,Train,9,11,versicolor
RandomForest,normalized,3,Train,10,12,versicolor
RandomForest,normalized,3,Test,2,13,versicolor
RandomForest,normalized,3,Train,11,14,versicolor
RandomForest,normalized,3,Train,12,15,versicolor
RandomForest,normalized,3,Test,3,16,versicolor
RandomForest,normalized,3,Train,13,17,versicolor
RandomForest,normalized,3,Test,4,18,versicolor
RandomForest,normalized,3,Train,14,19,versicolor
RandomForest,normalized,3,Train,15,20,virginica
RandomForest,normalized,3,Train,16,21,virginica
RandomForest,normalized,3,Train,17,22,virginica
RandomForest,normalized,3,Train,18,23,virginica
RandomForest,normalized,3,Train,19,24,virginica
RandomForest,normalized,3,Test,5,25,virginica
RandomForest,normalized,3,Train,20,26,virginica
RandomForest,normalized,3,Train,21,27,virginica
RandomForest,normalized,3,Train,22,28,virginica
RandomForest,normalized,3,Train,23,29,virginica
RandomForest,normalized,4,Train,0,0,setosa
RandomForest,normalized,4,Train,1,1,setosa
RandomForest,normalized,4,Train,2,2,setosa
RandomForest,normalized,4,Train,3,3,setosa
RandomForest,normalized,4,Train,4,4,setosa
RandomForest,normalized,4,Train,5,5,setosa
RandomForest,normalized,4,Train,6,6,setosa
RandomForest,normalized,4,Train,7,7,setosa
RandomForest,normalized,4,Train,8,8,setosa
RandomForest,normalized,4,Test,0,9,setosa
RandomForest,normalized,4,Train,9,10,versicolor
RandomForest,normalized,4,Train,10,11,versicolor
RandomForest,normalized,4,Test,1,12,versicolor
RandomForest,normalized,4,Train,11,13,versicolor
RandomForest,normalized,4,Train,12,14,versicolor
RandomForest,normalized,4,Train,13,15,versicolor
RandomForest,normalized,4,Train,14,16,versicolor
RandomForest,normalized,4,Test,2,17,versicolor
RandomForest,normalized,4,Train,15,18,versicolor
RandomForest,normalized,4,Test,3,19,versicolor
RandomForest,normalized,4,Train,16,20,virginica
RandomForest,normalized,4,Test,4,21,virginica
RandomForest,normalized,4,Test,5,22,virginica
RandomForest,normalized,4,Train,17,23,virginica
RandomForest,normalized,4,Train,18,24,virginica
RandomForest,normalized,4,Train,19,25,virginica
RandomForest,normalized,4,Train,20,26,virginica
RandomForest,normalized,4,Train,21,27,virginica
RandomForest,normalized,4,Train,22,28,virginica
RandomForest,normalized,4,Train,23,29,virginica
RandomForest,normalized,5,Train,0,0,setosa
RandomForest,normalized,5,Train,1,1,setosa
RandomForest,normalized,5,Train,2,2,setosa
RandomForest,normalized,5,Test,0,3,setosa
RandomForest,normalized,5,Test,1,4,setosa
RandomForest,normalized,5,Train,3,5,setosa
RandomForest,normalized,5,Train,4,6,setosa
RandomForest,normalized,5,Train,5,7,setosa
RandomForest,normalized,5,Train,6,8,setosa
RandomForest,normalized,5,Train,7,9,setosa
RandomForest,normalized,5,Train,8,10,versicolor
RandomForest,normalized,5,Train,9,11,versicolor
RandomForest,normalized,5,Train,10,12,versicolor
RandomForest,normalized,5,Train,11,13,versicolor
RandomForest,normalized,5,Test,2,14,versicolor
RandomForest,normalized,5,Test,3,15,versicolor
RandomForest,normalized,5,Train,12,16,versicolor
RandomForest,normalized,5,Train,13,17,versicolor
RandomForest,normalized,5,Train,14,18,versicolor
RandomForest,normalized,5,Train,15,19,versicolor
RandomForest,normalized,5,Train,16,20,virginica
RandomForest,normalized,5,Train,17,21,virginica
RandomForest,normalized,5,Train,18,22,virginica
RandomForest,normalized,5,Test,4,23,virginica
RandomForest,normalized,5,Train,19,24,virginica
RandomForest,normalized,5,Train,20,25,virginica
RandomForest,normalized,5,Train,21,26,virginica
RandomForest,normalized,5,Test,5,27,virginica
RandomForest,normalized,5,Train,22,28,virginica
RandomForest,normalized,5,Train,23,29,virginica
RandomForest,normalized,1,Test,0,0,setosa
RandomForest,normalized,1,Train,0,1,setosa
RandomForest,normalized,1,Train,1,2,setosa
RandomForest,normalized,1,Test,1,3,setosa
RandomForest,normalized,1,Train,2,4,setosa
RandomForest,normalized,1,Test,2,5,setosa
RandomForest,normalized,1,Train,3,6,setosa
RandomForest,normalized,1,Test,3,7,setosa
RandomForest,normalized,1,Train,4,8,setosa
RandomForest,normalized,1,Train,5,9,setosa
RandomForest,normalized,1,Test,4,10,versicolor
RandomForest,normalized,1,Train,6,11,versicolor
RandomForest,normalized,1,Train,7,12,versicolor
RandomForest,normalized,1,Train,8,13,versicolor
RandomForest,normalized,1,Train,9,14,versicolor
RandomForest,normalized,1,Train,10,15,versicolor
RandomForest,normalized,1,Test,5,16,versicolor
RandomForest,normalized,1,Train,11,17,versicolor
RandomForest,normalized,1,Train,12,18,versicolor
RandomForest,normalized,1,Train,13,19,versicolor
RandomForest,normalized,1,Train,14,20,virginica
RandomForest,normalized,1,Train,15,21,virginica
RandomForest,normalized,1,Train,16,22,virginica
RandomForest,normalized,1,Train,17,23,virginica
RandomForest,normalized,1,Train,18,24,virginica
RandomForest,normalized,1,Train,19,25,virginica
RandomForest,normalized,1,Train,20,26,virginica
RandomForest,normalized,1,Train,21,27,virginica
RandomForest,normalized,1,Train,22,28,virginica
RandomForest,normalized,1,Train,23,29,virginica
RandomForest,normalized,2,Train,0,0,setosa
RandomForest,normalized,2,Test,0,1,setosa
RandomForest,normalized,2,Train,1,2,setosa
RandomForest,normalized,2,Train,2,3,setosa
RandomForest,normalized,2,Train,3,4,setosa
RandomForest,normalized,2,Train,4,5,setosa
RandomForest,normalized,2,Train,5,6,setosa
RandomForest,normalized,2,Train,6,7,setosa
RandomForest,normalized,2,Train,7,8,setosa
RandomForest,normalized,2,Train,8,9,setosa
RandomForest,normalized,2,Train,9,10,versicolor
RandomForest,normalized,2,Test,1,11,versicolor
RandomForest,normalized,2,Train,10,12,versicolor
RandomForest,normalized,2,Train,11,13,versicolor
RandomForest,normalized,2,Train,12,14,versicolor
RandomForest,normalized,2,Test,2,15,versicolor
RandomForest,normalized,2,Train,13,16,versicolor
RandomForest,normalized,2,Train,14,17,versicolor
RandomForest,normalized,2,Train,15,18,versicolor
RandomForest,normalized,2,Test,3,19,versicolor
RandomForest,normalized,2,Train,16,20,virginica
RandomForest,normalized,2,Train,17,21,virginica
RandomForest,normalized,2,Train,18,22,virginica
RandomForest,normalized,2,Train,19,23,virginica
RandomForest,normalized,2,Test,4,24,virginica
RandomForest,normalized,2,Test,5,25,virginica
RandomForest,normalized,2,Train,20,26,virginica
RandomForest,normalized,2,Train,21,27,virginica
RandomForest,normalized,2,Train,22,28,virginica
RandomForest,normalized,2,Train,23,29,virginica
RandomForest,normalized,3,Train,0,0,setosa
RandomForest,normalized,3,Train,1,1,setosa
RandomForest,normalized,3,Test,0,2,setosa
RandomForest,normalized,3,Train,2,3,setosa
RandomForest,normalized,3,Train,3,4,setosa
RandomForest,normalized,3,Train,4,5,setosa
RandomForest,normalized,3,Train,5,6,setosa
RandomForest,normalized,3,Train,6,7,setosa
RandomForest,normalized,3,Train,7,8,setosa
RandomForest,normalized,3,Test,1,9,setosa
RandomForest,normalized,3,Train,8,10,versicolor
RandomForest,normalized,3,Train,9,11,versicolor
RandomForest,normalized,3,Test,2,12,versicolor
RandomForest,normalized,3,Train,10,13,versicolor
RandomForest,normalized,3,Train,11,14,versicolor
RandomForest,normalized,3,Train,12,15,versicolor
RandomForest,normalized,3,Train,13,16,versicolor
RandomForest,normalized,3,Test,3,17,versicolor
RandomForest,normalized,3,Train,14,18,versicolor
RandomForest,normalized,3,Train,15,19,versicolor
RandomForest,normalized,3,Train,16,20,virginica
RandomForest,normalized,3,Test,4,21,virginica
RandomForest,normalized,3,Train,17,22,virginica
RandomForest,normalized,3,Train,18,23,virginica
RandomForest,normalized,3,Train,19,24,virginica
RandomForest,normalized,3,Train,20,25,virginica
RandomForest,normalized,3,Train,21,26,virginica
RandomForest,normalized,3,Train,22,27,virginica
RandomForest,normalized,3,Train,23,28,virginica
RandomForest,normalized,3,Test,5,29,virginica
RandomForest,normalized,4,Train,0,0,setosa
RandomForest,normalized,4,Train,1,1,setosa
RandomForest,normalized,4,Train,2,2,setosa
RandomForest,normalized,4,Train,3,3,setosa
RandomForest,normalized,4,Train,4,4,setosa
RandomForest,normalized,4,Train,5,5,setosa
RandomForest,normalized,4,Train,6,6,setosa
RandomForest,normalized,4,Train,7,7,setosa
RandomForest,normalized,4,Train,8,8,setosa
RandomForest,normalized,4,Train,9,9,setosa
RandomForest,normalized,4,Train,10,10,versicolor
RandomForest,normalized,4,Train,11,11,versicolor
RandomForest,normalized,4,Train,12,12,versicolor
RandomForest,normalized,4,Test,0,13,versicolor
RandomForest,normalized,4,Test,1,14,versicolor
RandomForest,normalized,4,Train,13,15,versicolor
RandomForest,normalized,4,Train,14,16,versicolor
RandomForest,normalized,4,Train,15,17,versicolor
RandomForest,normalized,4,Train,16,18,versicolor
RandomForest,normalized,4,Train,17,19,versicolor
RandomForest,normalized,4,Train,18,20,virginica
RandomForest,normalized,4,Train,19,21,virginica
RandomForest,normalized,4,Train,20,22,virginica
RandomForest,normalized,4,Test,2,23,virginica
RandomForest,normalized,4,Train,21,24,virginica
RandomForest,normalized,4,Train,22,25,virginica
RandomForest,normalized,4,Test,3,26,virginica
RandomForest,normalized,4,Test,4,27,virginica
RandomForest,normalized,4,Test,5,28,virginica
RandomForest,normalized,4,Train,23,29,virginica
RandomForest,normalized,5,Train,0,0,setosa
RandomForest,normalized,5,Train,1,1,setosa
RandomForest,normalized,5,Train,2,2,setosa
RandomForest,normalized,5,Train,3,3,setosa
RandomForest,normalized,5,Test,0,4,setosa
RandomForest,normalized,5,Train,4,5,setosa
RandomForest,normalized,5,Test,1,6,setosa
RandomForest,normalized,5,Train,5,7,setosa
RandomForest,normalized,5,Test,2,8,setosa
RandomForest,normalized,5,Train,6,9,setosa
RandomForest,normalized,5,Train,7,10,versicolor
RandomForest,normalized,5,Train,8,11,versicolor
RandomForest,normalized,5,Train,9,12,versicolor
RandomForest,normalized,5,Train,10,13,versicolor
RandomForest,normalized,5,Train,11,14,versicolor
RandomForest,normalized,5,Train,12,15,versicolor
RandomForest,normalized,5,Train,13,16,versicolor
RandomForest,normalized,5,Train,14,17,versicolor
RandomForest,normalized,5,Test,3,18,versicolor
RandomForest,normalized,5,Train,15,19,versicolor
RandomForest,normalized,5,Test,4,20,virginica
RandomForest,normalized,5,Train,16,21,virginica
RandomForest,normalized,5,Test,5,22,virginica
RandomForest,normalized,5,Train,17,23,virginica
RandomForest,normalized,5,Train,18,24,virginica
RandomForest,normalized,5,Train,19,25,virginica
RandomForest,normalized,5,Train,20,26,virginica
RandomForest,normalized,5,Train,21,27,virginica
RandomForest,normalized,5,Train,22,28,virginica
RandomForest,normalized,5,Train,23,29,virginica
NaiveBayes,normalized,1,Train,0,0,setosa
NaiveBayes,normalized,1,Train,1,1,setosa
NaiveBayes,normalized,1,Test,0,2,setosa
NaiveBayes,normalized,1,Train,2,3,setosa
NaiveBayes,normalized,1,Train,3,4,setosa
NaiveBayes,normalized,1,Train,4,5,setosa
NaiveBayes,normalized,1,Train,5,6,setosa
NaiveBayes,normalized,1,Train,6,7,setosa
NaiveBayes,normalized,1,Train,7,8,setosa
NaiveBayes,normalized,1,Train,8,9,setosa
NaiveBayes,normalized,1,Train,9,10,versicolor
NaiveBayes,normalized,1,Train,10,11,versicolor
NaiveBayes,normalized,1,Test,1,12,versicolor
NaiveBayes,normalized,1,Train,11,13,versicolor
NaiveBayes,normalized,1,Test,2,14,versicolor
NaiveBayes,normalized,1,Train,12,15,versicolor
NaiveBayes,normalized,1,Train,13,16,versicolor
NaiveBayes,normalized,1,Train,14,17,versicolor
NaiveBayes,normalized,1,Test,3,18,versicolor
NaiveBayes,normalized,1,Train,15,19,versicolor
NaiveBayes,normalized,1,Train,16,20,virginica
NaiveBayes,normalized,1,Train,17,21,virginica
NaiveBayes,normalized,1,Test,4,22,virginica
NaiveBayes,normalized,1,Train,18,23,virginica
NaiveBayes,normalized,1,Train,19,24,virginica
NaiveBayes,normalized,1,Test,5,25,virginica
NaiveBayes,normalized,1,Train,20,26,virginica
NaiveBayes,normalized,1,Train,21,27,virginica
NaiveBayes,normalized,1,Train,22,28,virginica
NaiveBayes,normalized,1,Train,23,29,virginica
NaiveBayes,normalized,2,Train,0,0,setosa
NaiveBayes,normalized,2,Train,1,1,setosa
NaiveBayes,normalized,2,Train,2,2,setosa
NaiveBayes,normalized,2,Test,0,3,setosa
NaiveBayes,normalized,2,Test,1,4,setosa
NaiveBayes,normalized,2,Train,3,5,setosa
NaiveBayes,normalized,2,Test,2,6,setosa
NaiveBayes,normalized,2,Train,4,7,setosa
NaiveBayes,normalized,2,Train,5,8,setosa
NaiveBayes,normalized,2,Train,6,9,setosa
NaiveBayes,normalized,2,Test,3,10,versicolor
NaiveBayes,normalized,2,Train,7,11,versicolor
NaiveBayes,normalized,2,Train,8,12,versicolor
NaiveBayes,normalized,2,Train,9,13,versicolor
NaiveBayes,normalized,2,Train,10,14,versicolor
NaiveBayes,normalized,2,Train,11,15,versicolor
NaiveBayes,normalized,2,Train,12,16,versicolor
NaiveBayes,normalized,2,Train,13,17,versicolor
NaiveBayes,normalized,2,Train,14,18,versicolor
NaiveBayes,normalized,2,Train,15,19,versicolor
NaiveBayes,normalized,2,Train,16,20,virginica
NaiveBayes,normalized,2,Test,4,21,virginica
NaiveBayes,normalized,2,Train,17,22,virginica
NaiveBayes,normalized,2,Train,18,23,virginica
NaiveBayes,normalized,2,Train,19,24,virginica
NaiveBayes,normalized,2,Train,20,25,virginica
NaiveBayes,normalized,2,Test,5,26,virginica
NaiveBayes,normalized,2,Train,21,27,virginica
NaiveBayes,normalized,2,Train,22,28,virginica
NaiveBayes,normalized,2,Train,23,29,virginica
NaiveBayes,normalized,3,Train,0,0,setosa
NaiveBayes,normalized,3,Train,1,1,setosa
NaiveBayes,normalized,3,Train,2,2,setosa
NaiveBayes,normalized,3,Train,3,3,setosa
NaiveBayes,normalized,3,Train,4,4,setosa
NaiveBayes,normalized,3,Train,5,5,setosa
NaiveBayes,normalized,3,Train,6,6,setosa
NaiveBayes,normalized,3,Test,0,7,setosa
NaiveBayes,normalized,3,Train,7,8,setosa
NaiveBayes,normalized,3,Train,8,9,setosa
NaiveBayes,normalized,3,Train,9,10,versicolor
NaiveBayes,normalized,3,Test,1,11,versicolor
NaiveBayes,normalized,3,Train,10,12,versicolor
NaiveBayes,normalized,3,Train,11,13,versicolor
NaiveBayes,normalized,3,Train,12,14,versicolor
NaiveBayes,normalized,3,Train,13,15,versicolor
NaiveBayes,normalized,3,Test,2,16,versicolor
NaiveBayes,normalized,3,Test,3,17,versicolor
NaiveBayes,normalized,3,Train,14,18,versicolor
NaiveBayes,normalized,3,Train,15,19,versicolor
NaiveBayes,normalized,3,Train,16,20,virginica
NaiveBayes,normalized,3,Train,17,21,virginica
NaiveBayes,normalized,3,Train,18,22,virginica
NaiveBayes,normalized,3,Train,19,23,virginica
NaiveBayes,normalized,3,Test,4,24,virginica
NaiveBayes,normalized,3,Train,20,25,virginica
NaiveBayes,normalized,3,Train,21,26,virginica
NaiveBayes,normalized,3,Train,22,27,virginica
NaiveBayes,normalized,3,Train,23,28,virginica
NaiveBayes,normalized,3,Test,5,29,virginica
NaiveBayes,normalized,4,Test,0,0,setosa
NaiveBayes,normalized,4,Train,0,1,setosa
NaiveBayes,normalized,4,Train,1,2,setosa
NaiveBayes,normalized,4,Train,2,3,setosa
NaiveBayes,normalized,4,Train,3,4,setosa
NaiveBayes,normalized,4,Train,4,5,setosa
NaiveBayes,normalized,4,Train,5,6,setosa
NaiveBayes,normalized,4,Train,6,7,setosa
NaiveBayes,normalized,4,Test,1,8,setosa
NaiveBayes,normalized,4,Test,2,9,setosa
NaiveBayes,normalized,4,Train,7,10,versicolor
NaiveBayes,normalized,4,Train,8,11,versicolor
NaiveBayes,normalized,4,Train,9,12,versicolor
NaiveBayes,normalized,4,Train,10,13,versicolor
NaiveBayes,normalized,4,Train,11,14,versicolor
NaiveBayes,normalized,4,Train,12,15,versicolor
NaiveBayes,normalized,4,Train,13,16,versicolor
NaiveBayes,normalized,4,Train,14,17,versicolor
NaiveBayes,normalized,4,Train,15,18,versicolor
NaiveBayes,normalized,4,Test,3,19,versicolor
NaiveBayes,normalized,4,Test,4,20,virginica
NaiveBayes,normalized,4,Train,16,21,virginica
NaiveBayes,normalized,4,Train,17,22,virginica
NaiveBayes,normalized,4,Train,18,23,virginica
NaiveBayes,normalized,4,Train,19,24,virginica
NaiveBayes,normalized,4,Train,20,25,virginica
NaiveBayes,normalized,4,Train,21,26,virginica
NaiveBayes,normalized,4,Train,22,27,virginica
NaiveBayes,normalized,4,Test,5,28,virginica
NaiveBayes,normalized,4,Train,23,29,virginica
NaiveBayes,normalized,5,Train,0,0,setosa
NaiveBayes,normalized,5,Test,0,1,setosa
NaiveBayes,normalized,5,Train,1,2,setosa
NaiveBayes,normalized,5,Train,2,3,setosa
NaiveBayes,normalized,5,Train,3,4,setosa
NaiveBayes,normalized,5,Test,1,5,setosa
NaiveBayes,normalized,5,Train,4,6,setosa
NaiveBayes,normalized,5,Train,5,7,setosa
NaiveBayes,normalized,5,Train,6,8,setosa
NaiveBayes,normalized,5,Train,7,9,setosa
NaiveBayes,normalized,5,Train,8,10,versicolor
NaiveBayes,normalized,5,Train,9,11,versicolor
NaiveBayes,normalized,5,Train,10,12,versicolor
NaiveBayes,normalized,5,Test,2,13,versicolor
NaiveBayes,normalized,5,Train,11,14,versicolor
NaiveBayes,normalized,5,Test,3,15,versicolor
NaiveBayes,normalized,5,Train,12,16,versicolor
NaiveBayes,normalized,5,Train,13,17,versicolor
NaiveBayes,normalized,5,Train,14,18,versicolor
NaiveBayes,normalized,5,Train,15,19,versicolor
NaiveBayes,normalized,5,Train,16,20,virginica
NaiveBayes,normalized,5,Train,17,21,virginica
NaiveBayes,normalized,5,Train,18,22,virginica
NaiveBayes,normalized,5,Test,4,23,virginica
NaiveBayes,normalized,5,Train,19,24,virginica
NaiveBayes,normalized,5,Train,20,25,virginica
NaiveBayes,normalized,5,Train,21,26,virginica
NaiveBayes,normalized,5,Test,5,27,virginica
NaiveBayes,normalized,5,Train,22,28,virginica
NaiveBayes,normalized,5,Train,23,29,virginica
KNN,standardized,1,Train,0,0,setosa
KNN,standardized,1,Train,1,1,setosa
KNN,standardized,1,Test,0,2,setosa
KNN,standardized,1,Test,1,3,setosa
KNN,standardized,1,Train,2,4,setosa
KNN,standardized,1,Train,3,5,setosa
KNN,standardized,1,Train,4,6,setosa
KNN,standardized,1,Test,2,7,setosa
KNN,standardized,1,Train,5,8,setosa
KNN,standardized,1,Test,3,9,setosa
KNN,standardized,1,Train,6,10,versicolor
KNN,standardized,1,Train,7,11,versicolor
KNN,standardized,1,Train,8,12,versicolor
KNN,standardized,1,Train,9,13,versicolor
KNN,standardized,1,Train,10,14,versicolor
KNN,standardized,1,Train,11,15,versicolor
KNN,standardized,1,Train,12,16,versicolor
KNN,standardized,1,Train,13,17,versicolor
KNN,standardized,1,Train,14,18,versicolor
KNN,standardized,1,Train,15,19,versicolor
KNN,standardized,1,Test,4,20,virginica
KNN,standardized,1,Train,16,21,virginica
KNN,standardized,1,Train,17,22,virginica
KNN,standardized,1,Test,5,23,virginica
KNN,standardized,1,Train,18,24,virginica
KNN,standardized,1,Train,19,25,virginica
KNN,standardized,1,Train,20,26,virginica
KNN,standardized,1,Train,21,27,virginica
KNN,standardized,1,Train,22,28,virginica
KNN,standardized,1,Train,23,29,virginica
KNN,standardized,2,Train,0,0,setosa
KNN,standardized,2,Test,0,1,setosa
KNN,standardized,2,Train,1,2,setosa
KNN,standardized,2,Train,2,3,setosa
KNN,standardized,2,Train,3,4,setosa
KNN,standardized,2,Train,4,5,setosa
KNN,standardized,2,Train,5,6,setosa
KNN,standardized,2,Train,6,7,setosa
KNN,standardized,2,Train,7,8,setosa
KNN,standardized,2,Train,8,9,setosa
KNN,standardized,2,Train,9,10,versicolor
KNN,standardized,2,Train,10,11,versicolor
KNN,standardized,2,Train,11,12,versicolor
KNN,standardized,2,Train,12,13,versicolor
KNN,standardized,2,Test,1,14,versicolor
KNN,standardized,2,Test,2,15,versicolor
KNN,standardized,2,Train,13,16,versicolor
KNN,standardized,2,Train,14,17,versicolor
KNN,standardized,2,Train,15,18,versicolor
KNN,standardized,2,Train,16,19,versicolor
KNN,standardized,2,Train,17,20,virginica
KNN,standardized,2,Train,18,21,virginica
KNN,standardized,2,Train,19,22,virginica
KNN,standardized,2,Train,20,23,virginica
KNN,standardized,2,Test,3,24,virginica
KNN,standardized,2,Train,21,25,virginica
KNN,standardized,2,Train,22,26,virginica
KNN,standardized,2,Train,23,27,virginica
KNN,standardized,2,Test,4,28,virginica
KNN,standardized,2,Test,5,29,virginica
KNN,standardized,3,Test,0,0,setosa
KNN,standardized,3,Train,0,1,setosa
KNN,standardized,3,Train,1,2,setosa
KNN,standardized,3,Train,2,3,setosa
KNN,standardized,3,Train,3,4,setosa
KNN,standardized,3,Train,4,5,setosa
KNN,standardized,3,Train,5,6,setosa
KNN,standardized,3,Train,6,7,setosa
KNN,standardized,3,Train,7,8,setosa
KNN,standardized,3,Train,8,9,setosa
KNN,standardized,3,Train,9,10,versicolor
KNN,standardized,3,Test,1,11,versicolor
KNN,standardized,3,Train,10,12,versicolor
KNN,standardized,3,Train,11,13,versicolor
