Algorithm,Preprocessing,Split,SampleIndex,OriginalIndex,Features,ActualClass,PredictedClass,Correct,Confidence
NaiveBayes,standardized,80-20,1,121,-0.2948418180795514;-0.587763531435415;0.649027234864;1.0535367330885808,virginica,virginica,1,0.9659
NaiveBayes,standardized,80-20,2,122,2.2496834612371256;-0.587763531435415;1.672609906670542;1.0535367330885808,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,3,123,0.5533332750260076;-0.8191664965674682;0.649027234864;0.7905907930498335,virginica,virginica,1,0.6728
NaiveBayes,standardized,80-20,4,124,1.0380047568006127;0.5692512942248508;1.1039528667780187;1.1850097031079545,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,5,125,1.6438441090188692;0.3378483290927976;1.2745499787457757;0.7905907930498335,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,6,126,0.4321654045823563;-0.587763531435415;0.5921615308747476;0.7905907930498335,virginica,virginica,1,0.5399
NaiveBayes,standardized,80-20,7,127,0.310997534138705;-0.1249576011713087;0.649027234864;0.7905907930498335,virginica,virginica,1,0.6844
NaiveBayes,standardized,80-20,8,128,0.6745011454696589;-0.587763531435415;1.0470871627887663;1.1850097031079545,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,9,129,1.6438441090188692;-0.1249576011713087;1.160818570767271;0.5276448530110862,virginica,virginica,1,0.9973
NaiveBayes,standardized,80-20,10,130,1.8861798499061717;-0.587763531435415;1.331415682735028;0.9220637630692072,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,11,131,2.4920192021244282;1.7262661198851166;1.502012794702785;1.0535367330885808,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,12,132,0.6745011454696589;-0.587763531435415;1.0470871627887663;1.3164826731273282,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,13,133,0.5533332750260076;-0.587763531435415;0.7627586428425047;0.3961718829917126,virginica,versicolor,0,0.9132
NaiveBayes,standardized,80-20,14,134,0.310997534138705;-1.0505694616995214;1.0470871627887663;0.2646989129723389,virginica,versicolor,0,0.7519
NaiveBayes,standardized,80-20,15,135,2.2496834612371256;-0.1249576011713087;1.331415682735028;1.4479556431467018,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,16,136,0.5533332750260076;0.800654259356904;1.0470871627887663;1.5794286131660755,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,17,137,0.6745011454696589;0.1064453639607445;0.990221458799514;0.7905907930498335,virginica,virginica,1,0.9920
NaiveBayes,standardized,80-20,18,138,0.1898296636950537;-0.1249576011713087;0.5921615308747476;0.7905907930498335,virginica,virginica,1,0.5377
NaiveBayes,standardized,80-20,19,139,1.2803404976879153;0.1064453639607445;0.9333557548102617;1.1850097031079545,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,20,140,1.0380047568006127;0.1064453639607445;1.0470871627887663;1.5794286131660755,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,21,141,1.2803404976879153;0.1064453639607445;0.7627586428425047;1.4479556431467018,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,22,142,-0.0525060771922489;-0.8191664965674682;0.7627586428425047;0.9220637630692072,virginica,virginica,1,0.9347
NaiveBayes,standardized,80-20,23,143,1.159172627244264;0.3378483290927976;1.2176842747565233;1.4479556431467018,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,24,144,1.0380047568006127;0.5692512942248508;1.1039528667780187;1.7109015831854491,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,25,145,1.0380047568006127;-0.1249576011713087;0.819624346831757;1.4479556431467018,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,26,146,0.5533332750260076;-1.2819724268315746;0.7058929388532523;0.9220637630692072,virginica,virginica,1,0.9406
NaiveBayes,standardized,80-20,27,147,0.7956690159133102;-0.1249576011713087;0.819624346831757;1.0535367330885808,virginica,virginica,1,0.9985
NaiveBayes,standardized,80-20,28,148,0.4321654045823563;0.800654259356904;0.9333557548102617;1.4479556431467018,virginica,virginica,1,1.0000
NaiveBayes,standardized,80-20,29,149,0.0686617932514024;-0.1249576011713087;0.7627586428425047;0.7905907930498335,virginica,virginica,1,0.8213
